time,open,high,low,close,volume,day
18:30:00,97.21,97.39,97.21,97.39,252280,2
18:31:00,97.39,97.39,97.25,97.29,375870,2
18:32:00,97.26,97.35,97.15,97.35,1042750,2
18:33:00,97.31,97.37,97.21,97.25,324880,2
18:34:00,97.23,97.25,97.18,97.19,643260,2
18:35:00,97.2,97.29,97.1,97.29,537240,2
18:36:00,97.26,97.3,97.19,97.3,641450,2
18:37:00,97.28,97.32,97.2,97.25,574590,2
18:38:00,97.25,97.27,97.18,97.19,592040,2
10:00:00,97.48,97.93,97.3,97.82,1296620,3
10:01:00,97.79,97.87,97.58,97.65,870250,3
10:02:00,97.65,97.76,97.63,97.71,545500,3
10:03:00,97.7,97.85,97.66,97.85,767680,3
10:04:00,97.85,97.89,97.74,97.78,456350,3
10:05:00,97.8,97.85,97.78,97.83,375360,3
10:06:00,97.83,97.84,97.66,97.7,572290,3
10:07:00,97.7,97.73,97.54,97.7,1124180,3
10:08:00,97.66,97.7,97.64,97.66,221590,3
10:09:00,97.64,97.7,97.61,97.69,260110,3
10:10:00,97.68,97.7,97.56,97.62,806650,3
10:11:00,97.64,97.68,97.59,97.59,369490,3
10:12:00,97.6,97.7,97.56,97.63,752070,3
10:13:00,97.65,97.65,97.44,97.45,1424790,3
10:14:00,97.45,97.5,97.4,97.46,538430,3
10:15:00,97.46,97.6,97.46,97.48,527690,3
10:16:00,97.48,97.54,97.3,97.33,449230,3
10:17:00,97.3,97.35,97.24,97.26,541380,3
10:18:00,97.27,97.47,97.26,97.45,245930,3
10:19:00,97.47,97.47,97.35,97.4,384980,3
10:20:00,97.4,97.47,97.37,97.43,403580,3
10:21:00,97.43,97.6,97.43,97.58,319300,3
10:22:00,97.58,97.63,97.56,97.62,185500,3
10:23:00,97.61,97.7,97.5,97.55,250390,3
10:24:00,97.53,97.62,97.53,97.57,58730,3
10:25:00,97.57,97.78,97.57,97.67,584550,3
10:26:00,97.7,97.73,97.59,97.73,169290,3
10:27:00,97.73,97.85,97.73,97.81,456860,3
10:28:00,97.8,98.28,97.8,98.1,1906320,3
10:29:00,98.12,98.31,98.09,98.31,675730,3
10:30:00,98.3,98.37,98.13,98.3,1649080,3
10:31:00,98.26,98.26,98.08,98.11,457520,3
10:32:00,98.11,98.25,98.03,98.25,296990,3
10:33:00,98.25,98.33,98.19,98.3,693100,3
10:34:00,98.3,98.3,98.11,98.21,288960,3
10:35:00,98.22,98.3,98.18,98.29,350720,3
10:36:00,98.3,98.3,98.26,98.26,43980,3
10:37:00,98.26,98.3,98.03,98.03,465150,3
10:38:00,98.05,98.13,98.01,98.04,151090,3
10:39:00,98.07,98.19,98.07,98.15,59600,3
10:40:00,98.12,98.2,98.11,98.12,367470,3
10:41:00,98.1,98.17,98.1,98.16,105600,3
10:42:00,98.14,98.24,98.14,98.23,319020,3
10:43:00,98.23,98.35,98.22,98.25,454510,3
10:44:00,98.25,98.3,98.22,98.25,261300,3
10:45:00,98.25,98.45,98.25,98.43,1797990,3
10:46:00,98.44,98.45,98.36,98.4,1446700,3
10:47:00,98.41,98.43,98.33,98.38,846290,3
10:48:00,98.38,98.43,98.34,98.4,868690,3
10:49:00,98.4,98.65,98.38,98.45,1946100,3
10:50:00,98.45,98.63,98.4,98.6,1030930,3
10:51:00,98.57,98.68,98.55,98.55,810960,3
10:52:00,98.58,98.65,98.57,98.57,218760,3
10:53:00,98.57,98.66,98.55,98.6,374420,3
10:54:00,98.63,98.76,98.63,98.7,992440,3
10:55:00,98.7,98.82,98.68,98.73,1167160,3
10:56:00,98.77,98.79,98.65,98.72,795730,3
10:57:00,98.7,98.71,98.52,98.6,1218820,3
10:58:00,98.63,98.63,98.52,98.59,577620,3
10:59:00,98.61,98.77,98.59,98.74,927020,3
11:00:00,98.72,98.8,98.52,98.73,1321250,3
11:01:00,98.75,98.84,98.6,98.75,1354410,3
11:02:00,98.79,99.0,98.77,99.0,2460620,3
11:03:00,98.97,99.0,98.86,99.0,1039150,3
11:04:00,98.99,99.14,98.96,99.03,1569140,3
11:05:00,99.01,99.25,99.0,99.06,2399180,3
11:06:00,99.08,99.15,98.92,99.0,1238310,3
11:07:00,98.99,99.01,98.91,99.0,543200,3
11:08:00,98.97,99.05,98.93,99.05,539290,3
11:09:00,99.03,99.03,98.97,99.02,56020,3
11:10:00,99.02,99.05,98.95,98.99,240910,3
11:11:00,98.98,99.2,98.95,99.13,1566760,3
11:12:00,99.1,99.24,99.06,99.11,1162930,3
11:13:00,99.14,99.17,99.08,99.14,407910,3
11:14:00,99.14,99.15,99.05,99.05,460710,3
11:15:00,99.05,99.17,99.0,99.0,515810,3
11:16:00,99.0,99.13,98.9,99.01,930290,3
11:17:00,99.01,99.04,98.9,99.02,679870,3
11:18:00,99.01,99.19,99.0,99.0,789070,3
11:19:00,99.0,99.1,98.95,99.08,548480,3
11:20:00,99.08,99.1,98.98,99.04,610090,3
11:21:00,99.04,99.06,99.02,99.04,272820,3
11:22:00,99.04,99.17,99.04,99.13,686490,3
11:23:00,99.12,99.19,99.08,99.18,294370,3
11:24:00,99.18,99.2,99.11,99.19,360120,3
11:25:00,99.19,99.19,99.11,99.11,593230,3
11:26:00,99.11,99.14,99.02,99.03,373100,3
11:27:00,99.02,99.03,98.82,98.89,1677790,3
11:28:00,98.89,98.94,98.71,98.85,1636940,3
11:29:00,98.88,99.0,98.75,98.99,1089010,3
11:30:00,98.96,99.0,98.89,98.95,505230,3
11:31:00,98.94,99.0,98.91,98.91,210910,3
11:32:00,98.91,98.93,98.81,98.89,332910,3
11:33:00,98.85,98.9,98.82,98.83,171370,3
11:34:00,98.83,98.85,98.64,98.72,1264310,3
11:35:00,98.71,98.78,98.65,98.66,444410,3
11:36:00,98.66,98.69,98.62,98.63,303620,3
11:37:00,98.63,98.75,98.62,98.72,380240,3
11:38:00,98.7,98.85,98.68,98.83,232530,3
11:39:00,98.82,98.85,98.75,98.78,197720,3
11:40:00,98.79,98.8,98.69,98.73,151030,3
11:41:00,98.69,98.71,98.64,98.69,77390,3
11:42:00,98.7,98.72,98.69,98.69,52650,3
11:43:00,98.69,98.72,98.65,98.66,92820,3
11:44:00,98.66,98.71,98.55,98.55,299410,3
11:45:00,98.55,98.6,98.55,98.55,374280,3
11:46:00,98.56,98.69,98.56,98.68,322640,3
11:47:00,98.68,98.68,98.62,98.67,110330,3
11:48:00,98.67,98.69,98.64,98.66,131880,3
11:49:00,98.63,98.68,98.56,98.68,303080,3
11:50:00,98.68,98.92,98.67,98.88,501880,3
11:51:00,98.86,98.86,98.66,98.72,241440,3
11:52:00,98.74,98.75,98.68,98.73,101160,3
11:53:00,98.71,98.77,98.67,98.71,282480,3
11:54:00,98.71,98.8,98.71,98.76,28920,3
11:55:00,98.76,98.8,98.75,98.75,87640,3
11:56:00,98.75,98.77,98.64,98.7,205620,3
11:57:00,98.69,98.92,98.66,98.92,846370,3
11:58:00,98.92,98.95,98.89,98.9,462660,3
11:59:00,98.91,98.93,98.9,98.92,105170,3
12:00:00,98.92,98.95,98.71,98.71,1122150,3
12:01:00,98.71,98.79,98.7,98.73,118900,3
12:02:00,98.73,98.87,98.72,98.83,132570,3
12:03:00,98.83,98.85,98.8,98.8,33590,3
12:04:00,98.8,98.8,98.74,98.74,45750,3
12:05:00,98.74,98.8,98.64,98.7,643000,3
12:06:00,98.7,98.71,98.55,98.56,1365340,3
12:07:00,98.57,98.63,98.55,98.6,177540,3
12:08:00,98.6,98.64,98.55,98.56,381730,3
12:09:00,98.56,98.69,98.56,98.67,168170,3
12:10:00,98.68,98.7,98.65,98.65,323430,3
12:11:00,98.66,98.67,98.59,98.6,212010,3
12:12:00,98.61,98.75,98.6,98.74,266970,3
12:13:00,98.72,98.75,98.6,98.61,133510,3
12:14:00,98.65,98.65,98.6,98.61,24170,3
12:15:00,98.63,98.68,98.6,98.68,106180,3
12:16:00,98.68,98.71,98.65,98.71,346330,3
12:17:00,98.71,98.74,98.7,98.74,316720,3
12:18:00,98.74,98.78,98.71,98.74,71820,3
12:19:00,98.75,98.78,98.7,98.72,326510,3
12:20:00,98.71,98.76,98.6,98.6,72560,3
12:21:00,98.62,98.65,98.6,98.63,44660,3
12:22:00,98.63,98.64,98.58,98.63,185110,3
12:23:00,98.6,98.63,98.6,98.63,58490,3
12:24:00,98.63,98.71,98.61,98.61,158490,3
12:25:00,98.61,98.64,98.61,98.61,30200,3
12:26:00,98.61,98.66,98.58,98.61,168030,3
12:27:00,98.61,98.7,98.6,98.67,196730,3
12:28:00,98.67,98.88,98.65,98.84,636960,3
12:29:00,98.8,98.87,98.71,98.78,154470,3
12:30:00,98.78,98.82,98.78,98.78,20050,3
12:31:00,98.8,98.82,98.69,98.75,276880,3
12:32:00,98.74,98.74,98.65,98.67,56150,3
12:33:00,98.67,98.73,98.65,98.73,92770,3
12:34:00,98.73,98.79,98.65,98.69,207900,3
12:35:00,98.69,98.73,98.65,98.71,332210,3
12:36:00,98.72,98.72,98.61,98.68,158970,3
12:37:00,98.69,98.69,98.65,98.68,18290,3
12:38:00,98.66,98.66,98.21,98.24,2108700,3
12:39:00,98.25,98.39,98.24,98.35,387230,3
12:40:00,98.34,98.45,98.33,98.45,377030,3
12:41:00,98.45,98.45,98.25,98.32,396070,3
12:42:00,98.32,98.32,98.16,98.19,288090,3
12:43:00,98.16,98.2,98.05,98.19,564530,3
12:44:00,98.19,98.28,98.15,98.28,328370,3
12:45:00,98.27,98.35,98.23,98.34,388850,3
12:46:00,98.34,98.36,98.27,98.29,107150,3
12:47:00,98.29,98.33,98.25,98.28,68990,3
12:48:00,98.28,98.34,98.24,98.34,432580,3
12:49:00,98.31,98.35,98.28,98.32,128440,3
12:50:00,98.3,98.32,98.28,98.31,263200,3
12:51:00,98.32,98.32,98.14,98.14,266800,3
12:52:00,98.18,98.3,98.1,98.26,414520,3
12:53:00,98.27,98.28,98.22,98.28,49060,3
12:54:00,98.28,98.4,98.27,98.39,528380,3
12:55:00,98.39,98.41,98.37,98.38,110590,3
12:56:00,98.39,98.47,98.39,98.47,369960,3
12:57:00,98.47,98.5,98.41,98.46,134840,3
12:58:00,98.44,98.46,98.42,98.44,47940,3
12:59:00,98.44,98.44,98.3,98.37,184270,3
13:00:00,98.38,98.44,98.35,98.44,176430,3
13:01:00,98.44,98.77,98.44,98.63,848740,3
13:02:00,98.63,98.78,98.61,98.69,130200,3
13:03:00,98.66,98.72,98.66,98.67,61410,3
13:04:00,98.66,98.66,98.52,98.57,67940,3
13:05:00,98.58,98.7,98.57,98.68,137300,3
13:06:00,98.69,98.7,98.64,98.7,40030,3
13:07:00,98.69,99.0,98.69,98.94,1301240,3
13:08:00,98.94,99.0,98.92,98.94,1003710,3
13:09:00,98.94,98.99,98.84,98.89,377950,3
13:10:00,98.89,98.99,98.84,98.99,291830,3
13:11:00,98.99,99.2,98.98,99.16,1667060,3
13:12:00,99.13,99.18,99.1,99.1,101720,3
13:13:00,99.12,99.13,99.01,99.1,597310,3
13:14:00,99.1,99.63,99.1,99.38,4269710,3
13:15:00,99.4,99.45,99.36,99.37,438500,3
13:16:00,99.36,99.4,99.3,99.39,394300,3
13:17:00,99.36,99.4,99.25,99.27,206830,3
13:18:00,99.27,99.35,99.21,99.31,575390,3
13:19:00,99.31,99.33,99.13,99.13,652790,3
13:20:00,99.13,99.2,99.11,99.19,233990,3
13:21:00,99.17,99.35,99.15,99.25,345230,3
13:22:00,99.25,99.35,99.22,99.33,621260,3
13:23:00,99.33,99.35,99.23,99.35,362160,3
13:24:00,99.3,99.31,99.22,99.23,76390,3
13:25:00,99.25,99.35,99.25,99.35,220350,3
13:26:00,99.35,99.4,99.3,99.4,542840,3
13:27:00,99.4,99.42,99.4,99.41,690090,3
13:28:00,99.41,99.44,99.41,99.44,60600,3
13:29:00,99.44,99.54,99.42,99.51,934780,3
13:30:00,99.54,99.63,99.4,99.4,807640,3
13:31:00,99.42,99.52,99.32,99.39,844720,3
13:32:00,99.39,99.4,99.37,99.37,83600,3
13:33:00,99.37,99.37,99.27,99.31,312930,3
13:34:00,99.32,99.32,99.22,99.25,161220,3
13:35:00,99.29,99.3,99.25,99.25,48440,3
13:36:00,99.26,99.26,99.01,99.05,1454380,3
13:37:00,99.05,99.09,98.92,98.95,839040,3
13:38:00,99.0,99.0,98.93,98.98,173500,3
13:39:00,98.98,98.98,98.78,98.8,435420,3
13:40:00,98.8,99.0,98.77,98.98,426150,3
13:41:00,98.93,98.97,98.77,98.77,182550,3
13:42:00,98.8,98.9,98.78,98.87,113150,3
13:43:00,98.9,98.99,98.87,98.99,153600,3
13:44:00,98.99,98.99,98.78,98.78,173880,3
13:45:00,98.8,98.91,98.76,98.83,126030,3
13:46:00,98.81,98.84,98.7,98.79,265500,3
13:47:00,98.79,98.87,98.79,98.83,101320,3
13:48:00,98.82,98.83,98.73,98.73,63740,3
13:49:00,98.74,98.78,98.66,98.7,151730,3
13:50:00,98.67,98.74,98.64,98.68,178640,3
13:51:00,98.68,98.69,98.56,98.63,262010,3
13:52:00,98.66,98.81,98.64,98.81,113120,3
13:53:00,98.77,98.89,98.62,98.65,355460,3
13:54:00,98.65,98.8,98.65,98.72,107020,3
13:55:00,98.74,98.77,98.7,98.77,54750,3
13:56:00,98.77,98.79,98.71,98.79,87100,3
13:57:00,98.79,98.87,98.79,98.82,288820,3
13:58:00,98.82,98.82,98.73,98.8,96040,3
13:59:00,98.8,99.0,98.8,98.96,245990,3
14:00:00,98.95,98.99,98.91,98.97,63040,3
14:01:00,98.97,98.99,98.95,98.97,22070,3
14:02:00,98.95,98.95,98.92,98.94,14780,3
14:03:00,98.94,98.95,98.93,98.95,22070,3
14:04:00,98.96,99.18,98.95,99.1,513630,3
14:05:00,99.1,99.3,99.09,99.2,453650,3
14:06:00,99.2,99.25,99.1,99.1,424000,3
14:07:00,99.1,99.17,99.01,99.07,159460,3
14:08:00,99.13,99.13,99.02,99.03,140920,3
14:09:00,99.04,99.1,99.02,99.04,143420,3
14:10:00,99.09,99.09,98.89,98.89,204380,3
14:11:00,98.88,98.9,98.75,98.78,76830,3
14:12:00,98.79,99.08,98.79,98.93,601550,3
14:13:00,98.9,98.98,98.9,98.9,157700,3
14:14:00,98.9,98.91,98.71,98.73,175720,3
14:15:00,98.72,98.95,98.72,98.87,220320,3
14:16:00,98.82,98.85,98.8,98.8,13700,3
14:17:00,98.84,98.87,98.77,98.81,68340,3
14:18:00,98.78,98.8,98.65,98.65,200960,3
14:19:00,98.68,98.69,98.62,98.63,100390,3
14:20:00,98.63,98.81,98.62,98.77,270980,3
14:21:00,98.77,98.77,98.69,98.73,27630,3
14:22:00,98.73,98.79,98.73,98.79,62090,3
14:23:00,98.78,98.8,98.74,98.76,38070,3
14:24:00,98.78,98.87,98.76,98.85,247310,3
14:25:00,98.85,98.85,98.73,98.78,113930,3
14:26:00,98.79,98.85,98.77,98.81,70150,3
14:27:00,98.79,98.97,98.79,98.95,218180,3
14:28:00,98.95,98.96,98.73,98.73,484320,3
14:29:00,98.77,98.78,98.33,98.43,3081020,3
14:30:00,98.42,98.47,98.32,98.39,402550,3
14:31:00,98.35,98.55,98.35,98.52,196880,3
14:32:00,98.51,98.51,98.42,98.46,104550,3
14:33:00,98.45,98.59,98.45,98.59,541610,3
14:34:00,98.59,98.6,98.5,98.5,120770,3
14:35:00,98.51,98.57,98.45,98.55,177300,3
14:36:00,98.54,98.54,98.41,98.41,87970,3
14:37:00,98.43,98.45,98.34,98.38,151750,3
14:38:00,98.39,98.41,98.36,98.41,153200,3
14:39:00,98.41,98.41,98.36,98.41,159590,3
14:40:00,98.41,98.41,98.39,98.39,124550,3
14:41:00,98.4,98.4,98.31,98.31,279440,3
14:42:00,98.33,98.36,98.31,98.35,150670,3
14:43:00,98.34,98.36,98.33,98.35,119330,3
14:44:00,98.35,98.35,98.32,98.35,37530,3
14:45:00,98.35,98.35,98.12,98.13,1099980,3
14:46:00,98.13,98.13,98.0,98.09,2279500,3
14:47:00,98.09,98.11,98.0,98.02,318100,3
14:48:00,98.01,98.09,98.0,98.07,170390,3
14:49:00,98.05,98.09,98.02,98.09,93390,3
14:50:00,98.08,98.14,98.05,98.14,167660,3
14:51:00,98.12,98.18,98.11,98.18,104010,3
14:52:00,98.17,98.17,98.05,98.07,190880,3
14:53:00,98.07,98.1,98.05,98.09,41730,3
14:54:00,98.09,98.14,98.0,98.0,399050,3
14:55:00,98.0,98.06,97.75,97.78,1925360,3
14:56:00,97.78,97.81,97.75,97.79,691430,3
14:57:00,97.78,97.85,97.75,97.85,221640,3
14:58:00,97.85,97.92,97.78,97.9,561750,3
14:59:00,97.87,97.89,97.83,97.85,57650,3
15:00:00,97.85,97.85,97.75,97.79,520410,3
15:01:00,97.79,97.87,97.78,97.85,259190,3
15:02:00,97.83,98.12,97.83,98.12,485670,3
15:03:00,98.12,98.19,98.1,98.17,376980,3
15:04:00,98.15,98.26,98.15,98.2,253500,3
15:05:00,98.21,98.33,98.18,98.29,163420,3
15:06:00,98.28,98.28,98.12,98.17,168960,3
15:07:00,98.22,98.31,98.22,98.31,314880,3
15:08:00,98.31,98.37,98.28,98.37,261020,3
15:09:00,98.36,98.41,98.28,98.31,358660,3
15:10:00,98.31,98.33,98.25,98.3,105520,3
15:11:00,98.32,98.32,98.18,98.19,161390,3
15:12:00,98.19,98.25,98.16,98.25,118190,3
15:13:00,98.24,98.29,98.18,98.28,211130,3
15:14:00,98.28,98.3,98.21,98.29,80760,3
15:15:00,98.29,98.33,98.25,98.25,86190,3
15:16:00,98.27,98.35,98.26,98.27,111780,3
15:17:00,98.27,98.35,98.23,98.28,210540,3
15:18:00,98.28,98.29,98.22,98.24,48890,3
15:19:00,98.24,98.31,98.2,98.28,183240,3
15:20:00,98.28,98.28,98.1,98.15,316700,3
15:21:00,98.17,98.19,98.01,98.14,914930,3
15:22:00,98.15,98.17,98.03,98.1,176080,3
15:23:00,98.1,98.12,97.89,98.1,980800,3
15:24:00,98.12,98.29,98.08,98.25,281990,3
15:25:00,98.25,98.28,98.08,98.21,213320,3
15:26:00,98.21,98.29,98.2,98.29,116010,3
15:27:00,98.28,98.35,98.28,98.3,224460,3
15:28:00,98.31,98.31,98.3,98.31,106280,3
15:29:00,98.31,98.35,98.3,98.31,55680,3
15:30:00,98.33,98.34,98.3,98.31,60460,3
15:31:00,98.31,98.34,98.3,98.34,53070,3
15:32:00,98.31,98.31,98.2,98.23,102610,3
15:33:00,98.23,98.33,98.19,98.32,50620,3
15:34:00,98.33,98.78,98.33,98.66,1247780,3
15:35:00,98.66,98.7,98.61,98.65,211130,3
15:36:00,98.62,98.65,98.5,98.63,385930,3
15:37:00,98.63,98.64,98.53,98.61,94920,3
15:38:00,98.57,98.7,98.57,98.7,142020,3
15:39:00,98.69,98.77,98.67,98.75,576210,3
15:40:00,98.73,98.75,98.61,98.66,345770,3
15:41:00,98.66,98.74,98.63,98.64,230590,3
15:42:00,98.63,98.63,98.55,98.56,90380,3
15:43:00,98.58,98.67,98.58,98.62,185540,3
15:44:00,98.62,98.63,98.6,98.6,15810,3
15:45:00,98.6,98.63,98.58,98.6,192220,3
15:46:00,98.6,98.7,98.6,98.69,152000,3
15:47:00,98.69,98.69,98.6,98.66,49860,3
15:48:00,98.67,98.68,98.6,98.6,591650,3
15:49:00,98.61,98.63,98.6,98.61,198080,3
15:50:00,98.61,98.64,98.6,98.6,160310,3
15:51:00,98.61,98.68,98.6,98.6,233130,3
15:52:00,98.6,98.66,98.56,98.63,476820,3
15:53:00,98.66,98.66,98.62,98.64,54730,3
15:54:00,98.63,98.76,98.61,98.69,821600,3
15:55:00,98.68,98.74,98.65,98.73,45510,3
15:56:00,98.74,98.8,98.72,98.8,211330,3
15:57:00,98.79,98.92,98.75,98.88,436980,3
15:58:00,98.88,98.9,98.75,98.77,147380,3
15:59:00,98.76,98.81,98.71,98.77,94940,3
16:00:00,98.78,98.85,98.63,98.64,389020,3
16:01:00,98.64,98.73,98.63,98.63,125250,3
16:02:00,98.63,98.74,98.61,98.7,291440,3
16:03:00,98.72,98.72,98.61,98.63,119210,3
16:04:00,98.63,98.67,98.61,98.65,104590,3
16:05:00,98.65,98.67,98.58,98.67,338130,3
16:06:00,98.68,98.75,98.64,98.73,338140,3
16:07:00,98.73,98.74,98.71,98.73,19200,3
16:08:00,98.73,98.77,98.71,98.71,43630,3
16:09:00,98.75,98.8,98.71,98.79,123350,3
16:10:00,98.79,98.8,98.71,98.75,186890,3
16:11:00,98.75,98.75,98.7,98.73,142750,3
16:12:00,98.71,98.87,98.71,98.87,187240,3
16:13:00,98.87,98.87,98.71,98.73,23030,3
16:14:00,98.74,98.79,98.71,98.73,27130,3
16:15:00,98.76,98.79,98.74,98.77,36340,3
16:16:00,98.76,98.76,98.7,98.75,198450,3
16:17:00,98.75,98.75,98.71,98.71,19250,3
16:18:00,98.72,98.73,98.7,98.71,25240,3
16:19:00,98.71,98.75,98.7,98.73,119480,3
16:20:00,98.73,98.75,98.72,98.74,17230,3
16:21:00,98.74,98.74,98.67,98.67,299870,3
16:22:00,98.67,98.67,98.6,98.64,166590,3
16:23:00,98.62,98.7,98.56,98.69,361830,3
16:24:00,98.64,98.68,98.63,98.68,46920,3
16:25:00,98.68,98.68,98.67,98.67,7950,3
16:26:00,98.68,98.68,98.63,98.68,64300,3
16:27:00,98.68,98.7,98.67,98.7,74250,3
16:28:00,98.7,98.7,98.66,98.7,52840,3
16:29:00,98.7,98.75,98.68,98.7,131280,3
16:30:00,98.7,99.07,98.7,98.86,1472450,3
16:31:00,98.87,99.08,98.87,99.07,601050,3
16:32:00,99.07,99.08,98.92,98.98,170030,3
16:33:00,98.97,99.08,98.97,99.02,142150,3
16:34:00,99.04,99.19,98.98,99.07,524970,3
16:35:00,99.11,99.3,99.09,99.3,582410,3
16:36:00,99.28,99.3,99.15,99.2,302640,3
16:37:00,99.2,99.21,99.12,99.19,170700,3
16:38:00,99.15,99.15,99.02,99.02,161400,3
16:39:00,99.03,99.11,98.93,99.11,311000,3
16:40:00,99.11,99.2,99.08,99.1,218420,3
16:41:00,99.1,99.1,98.93,98.95,276800,3
16:42:00,98.93,99.02,98.81,98.86,215870,3
16:43:00,98.87,98.87,98.7,98.8,559550,3
16:44:00,98.8,98.91,98.76,98.87,162890,3
16:45:00,98.84,98.91,98.82,98.85,49830,3
16:46:00,98.84,98.92,98.82,98.92,90970,3
16:47:00,98.92,99.1,98.91,99.1,407300,3
16:48:00,99.08,99.1,98.92,99.0,180320,3
16:49:00,98.99,99.05,98.92,99.01,124690,3
16:50:00,98.96,99.2,98.96,99.14,419280,3
16:51:00,99.14,99.16,99.0,99.02,79920,3
16:52:00,99.02,99.17,98.9,99.06,272450,3
16:53:00,99.1,99.1,98.96,98.99,70070,3
16:54:00,98.95,99.0,98.95,98.96,9330,3
16:55:00,98.99,98.99,98.91,98.92,18280,3
16:56:00,98.92,98.94,98.77,98.77,318190,3
16:57:00,98.85,98.93,98.75,98.88,299820,3
16:58:00,98.88,98.88,98.77,98.8,331120,3
16:59:00,98.79,98.8,98.75,98.8,104160,3
17:00:00,98.8,98.8,98.72,98.72,1065680,3
17:01:00,98.74,98.8,98.73,98.8,273680,3
17:02:00,98.78,98.8,98.77,98.8,253940,3
17:03:00,98.8,98.8,98.75,98.8,186000,3
17:04:00,98.8,98.8,98.74,98.79,419780,3
17:05:00,98.79,98.8,98.78,98.79,139940,3
17:06:00,98.8,99.03,98.78,99.03,525440,3
17:07:00,99.03,99.05,98.99,99.03,164510,3
17:08:00,99.03,99.05,99.0,99.01,51390,3
17:09:00,99.0,99.0,98.94,98.94,113300,3
17:10:00,98.96,99.1,98.95,99.01,293480,3
17:11:00,99.0,99.1,98.99,99.08,299770,3
17:12:00,99.08,99.23,99.07,99.23,446620,3
17:13:00,99.23,99.24,99.16,99.2,328600,3
17:14:00,99.17,99.18,99.07,99.13,68600,3
17:15:00,99.15,99.38,99.12,99.34,1327200,3
17:16:00,99.34,99.44,99.3,99.42,892230,3
17:17:00,99.43,99.44,99.33,99.37,493510,3
17:18:00,99.35,99.39,99.32,99.39,222340,3
17:19:00,99.39,99.39,99.3,99.31,322670,3
17:20:00,99.31,99.35,99.29,99.31,51480,3
17:21:00,99.31,99.31,99.11,99.14,385930,3
17:22:00,99.14,99.25,99.12,99.23,127530,3
17:23:00,99.22,99.35,99.22,99.35,141890,3
17:24:00,99.35,99.44,99.35,99.44,230480,3
17:25:00,99.44,99.44,99.24,99.34,144640,3
17:26:00,99.34,99.36,99.15,99.15,259970,3
17:27:00,99.17,99.26,99.12,99.18,231200,3
17:28:00,99.18,99.26,99.14,99.26,92110,3
17:29:00,99.26,99.3,99.2,99.29,177970,3
17:30:00,99.29,99.38,99.27,99.28,217970,3
17:31:00,99.29,99.35,99.24,99.29,128150,3
17:32:00,99.26,99.3,99.09,99.27,249450,3
17:33:00,99.28,99.29,99.11,99.13,76850,3
17:34:00,99.12,99.23,99.1,99.12,296060,3
17:35:00,99.11,99.18,99.1,99.14,129860,3
17:36:00,99.14,99.23,99.14,99.22,67260,3
17:37:00,99.23,99.24,99.14,99.21,230190,3
17:38:00,99.2,99.2,99.01,99.03,435380,3
17:39:00,99.03,99.11,98.99,99.02,141630,3
17:40:00,99.02,99.15,99.01,99.1,119310,3
17:41:00,99.09,99.2,99.07,99.18,117960,3
17:42:00,99.19,99.4,99.19,99.35,930530,3
17:43:00,99.36,99.41,99.25,99.31,447170,3
17:44:00,99.31,99.34,99.29,99.29,34430,3
17:45:00,99.29,99.3,99.24,99.24,505700,3
17:46:00,99.28,99.44,99.28,99.39,617340,3
17:47:00,99.39,99.44,99.39,99.44,472620,3
17:48:00,99.44,99.54,99.24,99.32,1533860,3
17:49:00,99.32,99.33,99.23,99.28,97730,3
17:50:00,99.27,99.28,99.04,99.11,593870,3
17:51:00,99.11,99.3,99.08,99.23,408170,3
17:52:00,99.27,99.29,99.11,99.16,260190,3
17:53:00,99.16,99.2,99.1,99.11,331130,3
17:54:00,99.11,99.2,99.08,99.14,487530,3
17:55:00,99.19,99.89,99.19,99.69,5955680,3
17:56:00,99.68,99.75,99.55,99.6,1300140,3
17:57:00,99.6,99.64,99.51,99.61,546950,3
17:58:00,99.63,99.63,99.51,99.51,350440,3
17:59:00,99.53,99.58,99.5,99.54,255930,3
18:00:00,99.54,99.63,99.51,99.63,459360,3
18:01:00,99.62,99.66,99.55,99.64,434570,3
18:02:00,99.64,99.66,99.54,99.58,261480,3
18:03:00,99.59,99.64,99.53,99.55,370540,3
18:04:00,99.55,99.55,99.35,99.48,767000,3
18:05:00,99.48,99.52,99.42,99.49,182440,3
18:06:00,99.49,99.53,99.41,99.52,180340,3
18:07:00,99.47,99.55,99.46,99.54,264360,3
18:08:00,99.54,99.69,99.47,99.68,1224600,3
18:09:00,99.68,100.09,99.64,100.02,5797270,3
18:10:00,100.08,100.17,100.02,100.1,1730170,3
18:11:00,100.12,100.4,100.11,100.33,2891360,3
18:12:00,100.32,100.38,100.27,100.29,1565030,3
18:13:00,100.29,100.54,100.27,100.52,2680770,3
18:14:00,100.49,100.58,100.34,100.42,987800,3
18:15:00,100.44,100.48,100.38,100.42,708090,3
18:16:00,100.42,100.45,100.32,100.32,262650,3
18:17:00,100.32,100.5,100.32,100.35,978750,3
18:18:00,100.35,100.44,100.33,100.34,484180,3
18:19:00,100.37,100.4,100.25,100.3,469450,3
18:20:00,100.29,100.37,100.28,100.33,283950,3
18:21:00,100.33,100.33,100.25,100.29,448470,3
18:22:00,100.3,100.36,100.25,100.28,546340,3
18:23:00,100.3,100.39,100.3,100.3,268750,3
18:24:00,100.3,100.37,100.28,100.33,284510,3
18:25:00,100.34,100.43,100.3,100.43,396570,3
18:26:00,100.37,100.44,100.33,100.4,444760,3
